,companyName,layoffDate,noticeDate,numAffected,State
1350,Pinnacle Foods,2017-01-05,2017-01-05,27,CO
1351,Savers,2017-03-02,2017-03-02,62,CO
1352,TD Ameritrade Holding Corporation,2017-12-06,2017-12-06,84,CO
1353,TD Ameritrade Holding Corporation,2017-10-10,2017-10-10,32,CO
1354,UnitedHealth Group,2017-02-15,2017-02-15,119,CO
1355,UtiliQuest,2017-12-08,2017-12-08,78,CO
1356,Verizon/XO Communications,2017-06-27,2017-06-27,49,CO
1357,Viavi Solutions Inc.,2017-02-07,2017-02-07,61,CO
1358,WalMart,2017-01-17,2017-01-17,68,CO
1359,Walmart Store #1208,2017-06-05,2017-06-05,153,CO
1360,Walmart Store #3020,2017-06-05,2017-06-05,65,CO
1361,Walmart Store #3096,2017-05-23,2017-05-23,74,CO
1362,XTO Energy Western Div Office,2017-06-20,2017-06-20,113,CO
1363,Zenith Education Group,2017-11-03,2017-11-03,27,CO
1364,Zenith Education Group,2017-11-03,2017-11-03,26,CO
1365,ACME Brick Company,2018-10-29,2018-10-29,42,CO
1366,"Advantage Logistics USA West LLC - Aurora, CO",2019-02-02,2019-02-02,272,CO
1367,"Advantage Logistics USA West LLC - Fountain, CO",2019-02-02,2019-02-02,475,CO
1368,Ameritrade Holding Company,2018-08-09,2018-08-09,8,CO
1369,AstraZeneca,2019-01-08,2019-01-08,210,CO
1370,Chipotle Mexican Grill,2018-06-29,2018-06-29,399,CO
1371,"Conagra Brands, Inc.",2019-05-24,2019-05-24,100,CO
1372,Conduent Commercial Solutions LLC,2018-08-10,2018-08-10,410,CO
1373,Courtyard Care Center Nursing Home/Family Health West,2018-12-01,2018-12-01,51,CO
1374,Covenant Care at Home,2018-03-06,2018-03-06,67,CO
1375,CPI Card Group,2018-02-12,2018-02-12,79,CO
1376,Crothall Healthcare/ Patient Transport Dept,2018-10-22,2018-10-22,65,CO
1377,Davita Clinical Research,2018-02-12,2018-02-12,41,CO
1378,Davita Clinical Research,2018-06-01,2018-06-01,41,CO
1379,DCT Industrial,2018-05-31,2018-05-31,55-59,CO
1380,Dex YP,2018-07-27,2018-07-27,39,CO
1381,Dream Center Education Holdings Inc/The Art Institute,2018-06-29,2018-06-29,160,CO
1382,Dream Center Education Holdings LLC/Art Institute UPDATED to 12/31/18 closure date.,2018-07-20,2018-07-20,160,CO
1383,First Data - Update 1/2/18,2018-01-02,2018-01-02,149,CO
1384,Fluor,2018-01-22,2018-01-22,54,CO
1385,General Dynamics,2018-08-01,2018-08-01,75,CO
1386,General Dynamics Update 8-22-18 - Layoff date changed to 12/31/18,2018-08-22,2018-08-22,75,CO
1387,Jackson National Life Insurance Company,2018-02-08,2018-02-08,370,CO
1388,Jackson National Life Insurance Company,2018-08-13,2018-08-13,156,CO
1389,Media News Group dba Digital First,2018-09-28,2018-09-28,107,CO
1390,National Planning Holdings,2018-01-26,2018-01-26,7,CO
1391,Northrop Grumman - Update 1/15/18,2018-01-15,2018-01-15,38,CO
1392,Northrop Grumman - Updated 1/2/18,2018-01-02,2018-01-02,85,CO
1393,Peak Reliability,2019-01-07,2019-01-07,69,CO
1394,Pura Vida Fitness & Spa,2019-04-15,2019-04-15,134,CO
1395,Sandoz Inc.,2018-02-06,2018-02-06,65,CO
1396,"Sandoz Inc., A Novartis Division (Update)",2019-01-07,2019-01-07,24,CO
1397,Sandoz/Novartis (2nd Wave of Layoffs),2019-02-11,2019-02-11,116,CO
1398,Schneider National Carriers Inc.,2018-02-15,2018-02-15,119,CO
1399,Scottrade - Ameritrade,2018-01-18,2018-01-18,63,CO
1400,Scottrade - Ameritrade,2018-05-03,2018-05-03,10,CO
1401,Spectrum Pharmaceuticals,2019-02-13,2019-02-13,3,CO
1402,St. Mary Corwin Medical Center,2018-03-08,2018-03-08,272,CO
1403,Startek,2018-01-31,2018-01-31,261,CO
1404,Startek Inc.,2018-08-17,2018-08-17,186,CO
1405,The Cheesecake Factory,2018-10-24,2018-10-24,96,CO
1406,The Inn at Cherry Creek,2019-01-02,2019-01-02,18,CO
1407,Wells Fargo/Consumer Lending Group Home Equity Fullfillment Group,2018-08-23,2018-08-23,53,CO
1408,Westrock,2019-03-25,2019-03-25,61,CO
1409,"WideOpenWest Networks LLC and WideOpenWest Illinois, LLC",2019-01-09,2019-01-09,203,CO
1410,Williams Field Services Group LLC,2018-07-31,2018-07-31,Unknown,CO
1411,"Conagra Brands, Inc.",2019-02-05,2019-02-05,100,CO
1412,Crothall Healthcare Environmental Services,2019-04-26,2019-04-26,283,CO
1413,"Energes Services, LLC",2019-10-30,2019-10-30,121,CO
1414,Geo Reentry Services LLC,2020-01-07,2020-01-07,196,CO
1415,Halliburton Energy Services Inc.,2019-10-07,2019-10-07,178,CO
1416,HomeAdvisor,2019-11-19,2019-11-19,229,CO
1417,Invesco (OppenheimerFunds OFI),2019-03-21,2019-03-21,850,CO
1418,Jagged Peak Energy Inc,2019-12-10,2019-12-10,92,CO
1419,Levy Premium Foodservice LP,2019-09-30,2019-09-30,56,CO
1420,Molson Coors,2019-10-30,2019-10-30,300,CO
1421,National Express Transit (NEXT),2019-03-01,2019-03-01,60,CO
1422,Nestle USA Inc and Nestle Dreyer's Ice Cream,2019-08-16,2019-08-16,56,CO
1423,Oakwood Worldwide,2019-10-29,2019-10-29,1,CO
1424,PrimeFlight Aviation Services Inc.,2019-07-15,2019-07-15,439,CO
1425,Pura Vida Fitness & Spa,2019-01-18,2019-01-18,134,CO
1426,QCData,2019-10-04,2019-10-04,40-60,CO
1427,Resolute Natural Resources Company LLC,2019-01-15,2019-01-15,57,CO
1428,S4 Inc.,2020-01-26,2020-01-26,77,CO
1429,"Sandoz Inc, A Novartis Division (Next Phase)",2019-03-18,2019-03-18,56,CO
1430,"Sandoz Inc., A Novartis Division (Update)",2019-01-07,2019-01-07,24,CO
1431,Sandoz-Novartis,2019-07-06,2019-07-06,24,CO
1432,Sandoz-Novartis,2019-07-08,2019-07-08,67,CO
1433,Sandoz-Novartis,2019-08-05,2019-08-05,37,CO
1434,Sandoz/Novartis (2nd Wave of Layoffs),2019-02-11,2019-02-11,116,CO
1435,Smithfield Fresh Meats Corporation,2019-10-24,2019-10-24,68,CO
1436,Spectrum Pharmaceuticals,2019-02-13,2019-02-13,3,CO
1437,The Inn at Cherry Creek,2019-01-02,2019-01-02,18,CO
1438,Transform SR LLC (060401 & 01141 Units),2019-08-29,2019-08-29,80,CO
1439,TTEC Services Corporation,2019-10-05,2019-10-05,174,CO
1440,Upsher-Smith Laboratories LLC,2019-05-10,2019-05-10,74,CO
1441,Westrock,2019-03-25,2019-03-25,61,CO
1442,"WideOpenWest Networks LLC and WideOpenWest Illinois, LLC",2019-01-09,2019-01-09,203,CO
1443,Zahn Dental,2020-01-07,2020-01-07,54,CO
1444,ADW,2020-08-31,2020-08-31,3,CO
1445,ABM,2020-06-30,2020-06-30,178,CO
1446,Airport Management Services & Hudson Group,2020-09-08,2020-09-08,45,CO
1447,Alamo Drafthouse Cinema Littleton - Update,2020-08-17,2020-08-17,87,CO
1448,Alamo Drafthouse Cinema Sloans Lake Update,2020-08-17,2020-08-17,87,CO
1449,Alamo Drafthouse Cinema Westminster  - Update,2020-08-17,2020-08-17,87,CO
1450,Alamo Rent-A-Car,2020-04-30,2020-04-30,67,CO
1451,Alsco,2020-03-20,2020-03-20,85,CO
1452,American Airlines,2020-07-15,2020-07-15,109,CO
1453,American Pathology Partners and APP-UniPath,2020-11-06,2020-11-06,154,CO
1454,Ameristar Casino Resort & Spa Black Hawk,2020-08-28,2020-08-28,58,CO
1455,Ameristar Casino Resort Spa,2020-06-11,2020-06-11,117,CO
1456,Anheuser- Busch - Loveland,2020-09-29,2020-09-29,71,CO
1457,Anheuser-Busch - Colo springs,2020-09-29,2020-09-29,59,CO
1458,Anheuser-Busch - Denver,2020-09-29,2020-09-29,220,CO
1459,Anheuser-Busch - Littleton,2020-09-29,2020-09-29,50,CO
1460,"Antlers, a Wyndham Hotel",2020-09-10,2020-09-10,28,CO
1461,Aqua Hot Heating Systems,2020-04-13,2020-04-13,10,CO
1462,Arabelle at Vail Square,2020-05-04,2020-05-04,17,CO
1463,Aramark at Coors Field ,2020-10-16,2020-10-16,71,CO
1464,Aramark at Mission Ballroom,2020-10-16,2020-10-16,904,CO
1465,Arapahoe Fitness LLC,2020-03-31,2020-03-31,97,CO
1466,Arrabelle at Vail Square,2020-04-06,2020-04-06,82,CO
1467,Aurora Health & Fitness,2020-03-31,2020-03-31,52,CO
1468,Avis Budget Group (ADW - Englewood),2020-08-31,2020-08-31,2,CO
1469,Avis Budget Group (Denver),2020-08-31,2020-08-31,2,CO
1470,Avis Budget Group/Avis Budget Car Rental,2020-04-10,2020-04-10,260,CO
1471,Barcelona Wine Bar,2020-05-02,2020-05-02,69,CO
1472,Bartaco,2020-04-01,2020-04-01,53,CO
1473,Basic Energy Services,2020-04-15,2020-04-15,51,CO
1474,Basic Energy Services (Updated),2020-04-23,2020-04-23,26,CO
1475,Basic Energy Services (Updated),2020-04-23,2020-04-23,26,CO
1476,Beaver Creek Resort,2020-04-06,2020-04-06,297,CO
1477,Beaver Creek Resort,2020-05-04,2020-05-04,26,CO
1478,Bed Bath & Beyond,2020-04-17,2020-04-17,98,CO
1479,Bicycle Village,2020-04-06,2020-04-06,65,CO
1480,Bicycle Village,2020-05-04,2020-05-04,1,CO
1481,Bluprint (3 locations),2020-05-22,2020-05-22,137,CO
1482,Breckenridge Ski Resort,2020-05-04,2020-05-04,24,CO
1483,Breckenridge SSBRK,2020-05-04,2020-05-04,55,CO
1484,Brekenridge Ski Resort,2020-04-06,2020-04-06,105,CO
1485,Brown Palance Denver,2020-05-21,2020-05-21,298,CO
1486,Calimira dba Rusty Bucket Restraunt & Tavern,2020-03-23,2020-03-23,65,CO
1487,Cameron Mitchell Restaurants - AD,2020-12-08,2020-12-08,56,CO
1488,Cameron Mitchell Restaurants-Denver,2020-12-08,2020-12-08,70,CO
1489,Centerplate Sodexo,2020-11-17,2020-11-17,276,CO
1490,City of Fort Lupton,2020-04-08,2020-04-08,78,CO
1491,ClearChoice,2020-03-23,2020-03-23,120,CO
1492,Colombo,2020-03-26,2020-03-26,21,CO
1493,Colorado Athletic Club - Boulder,2020-03-30,2020-03-30,186,CO
1494,Colorado Athletic Club - DTC,2020-03-30,2020-03-30,115,CO
1495,Colorado Athletic Club - Flatiron,2020-03-30,2020-03-30,115,CO
1496,Colorado Athletic Club - Inverness,2020-03-30,2020-03-30,135,CO
1497,Colorado Athletic Club - Monaco,2020-03-30,2020-03-30,192,CO
1498,Colorado Athletic Club - Tabor Center,2020-03-30,2020-03-30,144,CO
1499,Colorado Athletic Club - Union Station,2020-03-30,2020-03-30,88,CO
1500,Colorado Fitness Holdings ,2020-03-31,2020-03-31,59,CO
1501,Colorado Mountain Express,2020-04-06,2020-04-06,198,CO
1502,Colorado Mountain Express,2020-05-04,2020-05-04,13,CO
1503,Colorado Ski & Golf,2020-04-06,2020-04-06,133,CO
1504,Colorado Ski & Golf,2020-05-04,2020-05-04,10,CO
1505,Cox Automotive,2020-05-08,2020-05-08,163,CO
1506,Curtis Hotel,2020-03-27,2020-03-27,182,CO
1507,Curtis Hotel Update,2020-07-06,2020-07-06,136,CO
1508,Czarnowski,2020-05-15,2020-05-15,53,CO
1509,Czarnowski - Update,2020-06-05,2020-06-05,9,CO
1510,Czarnowski Update,2020-07-15,2020-07-15,20,CO
1511,Dave and Busters Denver,2020-09-08,2020-09-08,136,CO
1512,Dave and Busters Westminster,2020-09-08,2020-09-08,98,CO
1513,Delaware North Company,2020-07-28,2020-07-28,96,CO
1514,Deliverol Global,2020-08-10,2020-08-10,53,CO
1515,Dels Diner,2020-03-17,2020-03-17,14,CO
1516,Denver Center for Performing Arts,2020-05-27,2020-05-27,151,CO
1517,Denver Crown Plaza,2020-05-08,2020-05-08,69,CO
1518,Discovery Natural Resources,2020-04-08,2020-04-08,28,CO
1519,Double Tree by Hilton Update -3203 Quebec,2020-07-31,2020-07-31,103,CO
1520,DoubleTree Colorado Springs,2020-05-15,2020-05-15,177,CO
1521,Doubletree Denver Tech Center,2020-04-02,2020-04-02,87,CO
1522,Doubletree Denver Tech Center,2020-10-20,2020-10-20,27,CO
1523,Doubletree Grand Junction,2020-04-02,2020-04-02,52,CO
1524,Dynalectric Company,2020-03-27,2020-03-27,2,CO
1525,Dynalectric Company,2020-04-02,2020-04-02,1,CO
1526,Dynalectric Company,2020-04-10,2020-04-10,1,CO
1527,Earls Restaurants USA Inc.,2020-03-25,2020-03-25,134,CO
1528,Ebassy Suites Denver Downtown,2020-03-30,2020-03-30,118,CO
1529,EcoGen Laboratories,2020-06-19,2020-06-19,101,CO
1530,EcoGen Laboratories - Update,2020-07-23,2020-07-23,101,CO
1531,Ecogen Laboratories Update,2020-07-23,2020-07-23,168,CO
1532,Einstein Brothers,2020-03-26,2020-03-26,34,CO
1533,Electro Rent,2019-05-16,2019-05-16,1,CO
1534,Electro Rent ,2020-07-01,2020-07-01,55,CO
1535,Electronic Recyclers,2020-03-25,2020-03-25,26,CO
1536,Elizabeth Hotel,2020-03-27,2020-03-27,111,CO
1537,Embassy Suites & Hilton Garden Inn Boulder,2020-03-27,2020-03-27,126,CO
1538,Embassy Suites Boulder -Update,2020-05-15,2020-05-15,61,CO
1539,Embassy Suites by Hilton Colo Springs - Updated,2020-06-26,2020-06-26,57,CO
1540,Embassy Suites by Hilton Denver Tech North  - Updated,2020-06-26,2020-06-26,56,CO
1541,Embassy Suites Denver Downtown Update,2020-06-29,2020-06-29,112,CO
1542,Enterprise and National Rent-A-Car,2020-04-30,2020-04-30,83,CO
1543,Etias,2020-03-26,2020-03-26,32,CO
1544,Extraction Oil and Gas Inc,2020-07-17,2020-07-17,62,CO
1545,Factual Data,2020-03-27,2020-03-27,26,CO
1546,Flatiron,2020-04-15,2020-04-15,126,CO
1547,Fort Collins Hilton,2020-05-08,2020-05-08,113,CO
1548,Four Seasons,2020-09-11,2020-09-11,268,CO
1549,Frontier Airlines,2020-07-30,2020-07-30,398,CO
1550,FS Vail Employment/Four Seasons Resort and Residences Vail,2020-03-20,2020-03-20,243,CO
1551,G2 Secure Staff,2020-04-07,2020-04-07,23,CO
1552,Gaylord Rockies Resort & Convention Center,2020-06-05,2020-06-05,1226,CO
1553,Geo Reentry Services LLC,2020-01-07,2020-01-07,196,CO
1554,Go Rentals,2020-03-20,2020-03-20,7,CO
1555,Go Rentals,2020-03-20,2020-03-20,11,CO
1556,Grand Hyatt Denver,2020-06-03,2020-06-03,317,CO
1557,Grand Hyatt Denver,2020-11-04,2020-11-04,32,CO
1558,Grand Hyatt Vail,2020-06-15,2020-06-15,196,CO
1559,Grand Hyatt Vail - Update,2020-09-11,2020-09-11,9,CO
1560,Great Wolf Lodge,2020-03-27,2020-03-27,446,CO
1561,Group Publishing Inc. ,2020-05-22,2020-05-22,62,CO
1562,Guest Services,2020-07-23,2020-07-23,3,CO
1563,Halliburton,2020-04-14,2020-04-14,130,CO
1564,Hard Rock Cafe,2020-04-22,2020-04-22,74,CO
1565,Hertz Corporation,2020-04-24,2020-04-24,190,CO
1566,Hertz Corporation (Update),2020-06-18,2020-06-18,212,CO
1567,Hertz Corporation Update,2020-05-21,2020-05-21,19,CO
1568,Hilton Denver City Center - Updated,2020-10-09,2020-10-09,24,CO
1569,Hilton Denver City Center Update,2020-07-24,2020-07-24, ,CO
1570,Hilton Denver Inverness,2020-05-06,2020-05-06,0,CO
1571,Hilton Garden Denver Inverness - Update,2020-08-31,2020-08-31,187,CO
1572,Hilton Garden Inn,2020-05-04,2020-05-04,113,CO
1573,Hilton Garden Inn - Update,2020-08-31,2020-08-31,76,CO
1574,Hiro and Company,2020-06-09,2020-06-09,92,CO
1575,HMSHost,2020-03-20,2020-03-20,21,CO
1576,HMSHost - Update,2020-08-11,2020-08-11,184,CO
1577,Holiday Inn Denver East Stapleton,2020-03-23,2020-03-23,24,CO
1578,Hudson Group & Airport Management Services,2020-07-30,2020-07-30,55,CO
1579,Hyatt Regency Denver,2020-06-02,2020-06-02,464,CO
1580,Hyatt Regency Denver,2020-11-04,2020-11-04,88,CO
1581,International Car Wash Group,2020-03-27,2020-03-27,37,CO
1582,iQor Holdings US LLC,2020-03-02,2020-03-02,82,CO
1584,Isis Theatre/Metro Rocky Mountain Cinemas,2020-03-20,2020-03-20,11,CO
1585,Isle of Capri & Lady Luck Casinos,2020-04-07,2020-04-07,470,CO
1586,Italian Beverage LLC,2020-04-06,2020-04-06,92,CO
1587,JW Marriott Denver Cherry Creek,2020-03-30,2020-03-30,112,CO
1588,Keystone Conference Center,2020-04-06,2020-04-06,75,CO
1589,Keystone Conference Center,2020-05-04,2020-05-04,25,CO
1590,Keystone Lodging,2020-04-06,2020-04-06,200,CO
1591,Keystone Lodging,2020-05-04,2020-05-04,42,CO
1592,Keystone Resort,2020-05-04,2020-05-04,11,CO
1593,Keystone Resort-Update,2020-04-06,2020-04-06,147,CO
1594,KFC-PHX,2020-03-27,2020-03-27,16,CO
1595,Kimpton Hotel Born,2020-07-01,2020-07-01,125,CO
1596,Kimpton Hotel Monaco Denver,2020-06-21,2020-06-21,145,CO
1597,Laurel Manor Care Center,2020-08-27,2020-08-27,77,CO
1598,LeMeridian Denver - Update,2020-08-28,2020-08-28,59,CO
1599,LeMeridien Denver - Update,2020-07-02,2020-07-02,111,CO
1600,Liberty Oilfield Services,2020-04-02,2020-04-02,183,CO
1601,Liberty Oilfield Services,2020-04-27,2020-04-27,153,CO
1602,LSG Group/Sky Chefs,2019-08-28,2019-08-28,94,CO
1603,"Luckys Markets, Luckys Cafe, Lucky's Bakehouse Creamery",2020-01-23,2020-01-23,300,CO
1604,Mariott Denver Tech Center ,2020-03-30,2020-03-30,196,CO
1605,Marriott Colorado Springs,2020-04-03,2020-04-03,101,CO
1606,Marriott Denver South - Update,2020-07-02,2020-07-02,55,CO
1607,Marriott Denver West ,2020-08-28,2020-08-28,61,CO
1608,Marriott DTC,2020-06-18,2020-06-18,184,CO
1609,Marriott Westminster - Update,2020-07-02,2020-07-02,45,CO
1610,Maven Hotel at Dairy Block,2020-03-27,2020-03-27,97,CO
1611,Maven Hotel at Dairy Block - Update,2020-05-15,2020-05-15,73,CO
1612,Menzies Aviation,2020-09-10,2020-09-10,232,CO
1613,Mercedes-Benz of Little (European Motorcars of Littleton),2020-04-01,2020-04-01,61,CO
1614,MetroLux 14 Theaters/MetroLux Dine-In/Metro Rocky Mountain Cinemas,2020-03-20,2020-03-20,120,CO
1615,Mike Shaw Chrysler Dodge Jeep Ram,2020-04-03,2020-04-03,42,CO
1616,Mile High Honda/Acura (Braman Colorado Imports),2020-04-01,2020-04-01,63,CO
1617,"Mining Exchange, a Wyndham Grand Hotel",2020-09-10,2020-09-10,76,CO
1618,"Modern Mexican of Denver, LLC dba La Sandia",2020-03-17,2020-03-17,35,CO
1619,Molson Coors (Update),2020-01-15,2020-01-15,196,CO
1620,Mountain States Rosen,2020-06-11,2020-06-11,222,CO
1621,Nordstrom,2020-05-11,2020-05-11,167,CO
1622,North Colorado Springs Health & Fitness,2020-03-31,2020-03-31,107,CO
1623,Oakwood Worldwide (US) LP (Update to  12/30/19 WARN),2020-01-28,2020-01-28,6,CO
1624,Outrigger Marketing,2020-04-01,2020-04-01,11,CO
1625,Oxford Hotel,2020-03-27,2020-03-27,186,CO
1626,Pac-12,2020-04-03,2020-04-03,4,CO
1627,Paper Source,2020-03-27,2020-03-27,12,CO
1628,Paper Source,2020-03-27,2020-03-27,6,CO
1629,Paper Source,2020-03-27,2020-03-27,13,CO
1630,Pappas Restaurants,2020-03-25,2020-03-25,145,CO
1631,Paradies Lagardere,2020-07-02,2020-07-02,97,CO
1632,Park Hyatt Beaver Creek Hotel,2020-05-30,2020-05-30,109,CO
1633,PF Chang Aurora,2020-09-17,2020-09-17,75,CO
1634,PF Chang Broomfield,2020-09-17,2020-09-17, ,CO
1635,PF Chang Colo Springs,2020-09-17,2020-09-17, ,CO
1636,PF Chang Denver,2020-09-17,2020-09-17, ,CO
1637,PF Chang Lakewood,2020-09-17,2020-09-17, ,CO
1638,PF Chang Lone Tree,2020-09-17,2020-09-17, ,CO
1639,PF Chang Loveland,2020-09-17,2020-09-17, ,CO
1640,Plexus Corporation,2020-01-22,2020-01-22,104,CO
1641,Premier Entertainment,2020-07-27,2020-07-27, ,CO
1642,Prestige Imports (Braman Colorado European Imports),2020-04-01,2020-04-01,45,CO
1643,Prestige Maintenance,2020-03-25,2020-03-25,76,CO
1644,Prospect Airport Services,2020-04-08,2020-04-08,145,CO
1645,Punch Bowl Socal,2020-03-20,2020-03-20,81,CO
1646,Que Bueno,2020-03-26,2020-03-26,24,CO
1647,Raytheon Intelligence & Space,2020-12-03,2020-12-03,144,CO
1648,Renaissance Hotel Denver Downton,2020-04-02,2020-04-02,111,CO
1649,Root Down,2020-03-26,2020-03-26,121,CO
1650,"RS of Denver, dba Tamayo",2020-03-17,2020-03-17,66,CO
1651,Russell Stover Chocolates ,2020-05-19,2020-05-19,217,CO
1652,S4 Inc.,2020-01-26,2020-01-26,77,CO
1653,Sage Hospitality Group,2020-04-01,2020-04-01,48,CO
1654,Sara Lee,2020-03-26,2020-03-26,27,CO
1655,Septodont Inc.,2020-03-27,2020-03-27,80,CO
1656,Shamrock Foods ,2020-04-01,2020-04-01,134,CO
1657,Shamrock Foods ,2020-04-01,2020-04-01,11,CO
1658,Sheraton Denver Downtown,2020-06-04,2020-06-04,414,CO
1659,Sheraton Denver Tech,2020-05-07,2020-05-07,75,CO
1660,Sheraton Denver Tech,2020-05-07,2020-05-07,75,CO
1661,Sodexo (at University of Denver),2020-11-06,2020-11-06,98,CO
1662,"Sodexo, Inc. /United Denver Clubs ",2020-04-28,2020-04-28,248,CO
1663,Sonder USA,2020-03-24,2020-03-24,79,CO
1664,Source Hotel,2020-07-28,2020-07-28,20,CO
1665,"Southern Foods Group, LLC dba Dean Foods",2020-02-17,2020-02-17,82,CO
1666,Southwest Airlines,2020-11-06,2020-11-06,1,CO
1667,Southwest Airlines,2020-11-18,2020-11-18,4,CO
1668,Southwest Airlines,2020-12-03,2020-12-03,556,CO
1669,Southwest Airlines (Union Contact Correction),2020-11-30,2020-11-30,0,CO
1670,Southwest Airlines Update ,2021-01-08,2021-01-08,0,CO
1671,Spire Hospitality,2020-06-26,2020-06-26,113,CO
1672,SSV Vail Mountain,2020-05-04,2020-05-04,59,CO
1673,St Julien,2020-07-03,2020-07-03,208,CO
1674,St. Regis Aspen Resort,2020-06-02,2020-06-02,263,CO
1675,"Startek, Inc.",2020-03-09,2020-03-09,371,CO
1676,Stellar Partners,2020-08-13,2020-08-13,13,CO
1677,Stevinson Chevrolet West,2020-03-28,2020-03-28,33,CO
1678,Stevinson Imports Inc.,2020-03-28,2020-03-28,32,CO
1679,Stevinson Lexus of Frederick,2020-03-28,2020-03-28,34,CO
1680,Stevinson Lexus of Lakewood,2020-03-28,2020-03-28,71,CO
1681,Stevinson Toyota East,2020-03-28,2020-03-28,73,CO
1682,Stevinson Toyota West,2020-03-28,2020-03-28,93,CO
1683,Suitsupply,2020-03-26,2020-03-26,14,CO
1684,Sunrise Medical LLC,2020-04-10,2020-04-10,23,CO
1685,Swissport,2020-07-31,2020-07-31,37,CO
1686,Tacos of Snowmass dba Venga Venga,2020-03-17,2020-03-17,88,CO
1687,The Broadmoor,2020-03-31,2020-03-31,"1,411",CO
1688,The Jacquard Hotel & Rooftop - Update,2020-04-02,2020-04-02,102,CO
1689,The Lodge at Vail,2020-04-06,2020-04-06,89,CO
1690,The Lodge at Vail (revision increased by 1 to 90),2020-04-20,2020-04-20,1,CO
1691,The Lodge at Vail-Update,2020-05-04,2020-05-04,12,CO
1692,The Ritz Carlton Bachelor Gulch,2020-06-04,2020-06-04,240,CO
1693,The Ritz Carlton Denver,2020-06-05,2020-06-05,232,CO
1694,The Westin Denver Downtown ,2020-06-02,2020-06-02,155,CO
1695,The Westin Denver Downtown - Update,2020-08-27,2020-08-27,61,CO
1696,The Westin Denver International Airport,2020-05-28,2020-05-28,222,CO
1697,The Westin Snowmass Resort-Wildwood,2020-05-26,2020-05-26,129,CO
1698,The Westin Westminster,2020-06-01,2020-06-01,60,CO
1699,Timberline Steaks and Grill,2020-03-26,2020-03-26,116,CO
1700,Town of Nederland,2020-03-27,2020-03-27,3,CO
1701,TSA Trans States Airlines,2020-03-19,2020-03-19,329,CO
1702,Uncle Julio's Hacienda,2020-03-19,2020-03-19,75,CO
1703,United Airlines,2020-07-08,2020-07-08,"2,820",CO
1704,United Airlines - Update 1,2020-07-30,2020-07-30,75,CO
1705,United Airlines- Updated,2020-08-31,2020-08-31,53,CO
1706,Upserve,2020-06-25,2020-06-25,12,CO
1707,Vail Beaver Creek Resort Properties,2020-04-06,2020-04-06,79,CO
1708,Vail Marriott Mountain Resort,2020-04-06,2020-04-06,250,CO
1709,Vail Mountain,2020-04-06,2020-04-06,204,CO
1710,Vail Mountain - Update,2020-05-04,2020-05-04,4,CO
1711,Vail/Beaver Creek Resort Properties - Update,2020-05-04,2020-05-04,4,CO
1712,"Vestas Blades America, Inc.",2020-11-17,2020-11-17,185,CO
1713,W Aspen,2020-06-04,2020-06-04,124,CO
1714,Warwick Denver Hotel,2020-04-27,2020-04-27,64,CO
1715,Welk Resorts,2020-03-20,2020-03-20,39,CO
1716,"Western Forge, Inc.",2020-02-21,2020-02-21,164,CO
1717,Wildhorse 6 Stadium Cinemas/Metro Rocky Mtn Cinemas,2020-03-20,2020-03-20,21,CO
1718,World Remit,2020-07-14,2020-07-14,64,CO
1719,Wyndam Hotels & Resorts-Cheyenne Mountain Resort,2020-07-28,2020-07-28,65,CO
1720,XPO Logistics Supply Chain/Jacobson Warehouse Company (Revised),2020-01-20,2020-01-20,169,CO
1721,XPO Logistics/Jacobson Warehouse Company  ,2020-01-15,2020-01-15,169,CO
1722,Zahn Dental,2020-01-07,2020-01-07,54,CO
1723,513 Hotel Operating LLC,2021-12-30,2021-12-30,160,CO
1724,ABM,2021-05-06,2021-05-06,233,CO
1725,Lizzy Jacobs,1957-07-19,1957-07-19,0,CO
1726,ART Asset Adjusters,2021-04-23,2021-04-23,5,CO
